listing_id,name,price,latitude,longitude,accommodates,bathrooms,bedrooms,num_beds,rating_accuracy,rating_cleanliness,rating_communication,rating_location,rating_value,review_score_average,price_per_person,amenities_count,Quarter_Or_City
2238250,Cambridge Harvard MIT Zen Bungalow,90,42.36475216,-71.11367651,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,45.0,6,Cambridge
4436813,Valuable Stay to Harvard Sq:ROOM 1,80,42.36828316,-71.11396738,2,1,1,1,0,,,,,4.694469026548672,40.0,6,Cambridge
475396,"Harvard Area, Private Bath, Kitchen",97,42.39181675,-71.15589003,2,1,1,1,4,4.0,4.5,4.5,4.0,4.3,48.5,11,Cambridge
3610778,Private Room near Harvard/MIT,129,42.36902661,-71.08793636,1,1,1,1,5,5.0,5.0,5.0,5.0,5.0,129.0,11,Cambridge
4085324,Spacious & Sunny Somerville 2BDRM,70,42.40555293,-71.13308816,4,1,2,2,0,,,,,4.694469026548672,17.5,6,Somerville
3739777,Historic Row House,450,42.39328468,-71.09988376,6,2,3,3,0,,,,,4.694469026548672,75.0,17,Somerville
824274,Room in 2 bedroom - - Porch too!,100,42.37839614,-71.10236348,3,1,1,1,0,,,,,4.694469026548672,33.333333333333336,8,Somerville
2676702,Studio near Harvard / Inman / Union,150,42.3812577,-71.10443683,2,1,0,1,0,,,,,4.694469026548672,75.0,14,Somerville
4184365,Guest room Cambridge Mass,90,42.38607587,-71.11358251,3,1,1,1,0,,,,,4.694469026548672,30.0,16,Somerville
4580771,2 Bed Apt Just Steps from Harvard,170,42.38314377,-71.11179518,4,1,2,2,0,,,,,4.694469026548672,42.5,9,Somerville
1582557,Lovely Master bedroom near Harvard,70,42.38335319,-71.11511067,2,1,1,1,0,,,,,4.694469026548672,35.0,12,Cambridge
2142882,2 Bd in a Spacious Apt nr Harvard,140,42.3909124,-71.11718781,4,1,2,2,3,2.5,4.0,4.0,3.5,3.4,35.0,10,Somerville
4595118,Cozy 1BD Apartment,170,42.37769227,-71.10719808,4,1,1,2,0,,,,,4.694469026548672,42.5,8,Cambridge
3420100,Great Apartment,60,42.41180921,-71.12687742,2,1,1,1,0,,,,,4.694469026548672,30.0,6,Medford
3737070,"Private room, Cambridge, Davis sq",50,42.39853083,-71.11606848,2,1,1,3,0,,,,,4.694469026548672,25.0,6,Somerville
4046199,Queen Suite-Fun House (Harvard/MIT),100,42.37388163,-71.10129233,2,1,1,1,4,4.0,4.5,4.5,4.5,4.4,50.0,11,Cambridge
2628480,"Charming 4-BR, min to Tufts/Davis",500,42.39677231,-71.113142,8,2,4,4,0,,,,,4.694469026548672,62.5,12,Somerville
3625520,Be Local: The Heart of Camberville!,150,42.38235568,-71.10119477,4,1,1,1,4,5.0,5.0,4.0,4.0,4.5,37.5,11,Somerville
4199165,Cozy room in shared 4-bedroom apt,46,42.37739948,-71.1000528,1,1,1,1,0,,,,,4.694469026548672,46.0,9,Somerville
4484492,Beautiful ENSUITE in a HUGE apt,67,42.37675536,-71.0953537,6,2,2,2,0,,,,,4.694469026548672,11.166666666666666,16,Somerville
4532631,clean and smoke free,50,42.38327096,-71.08397613,1,2,1,1,0,,,,,4.694469026548672,50.0,11,Somerville
3727560,Charming 1BD in house ,80,42.32923125,-71.07975836,2,1,1,3,4,4.0,4.5,4.0,4.5,4.3,40.0,8,Roxbury
3848814,Comfy Couch. Reasonable Price.,36,42.36628478,-71.0363453,1,1,1,1,4,4.0,5.0,4.5,5.0,4.6,36.0,4,East Boston
679585,Room in Ì¢Ì__ of South End w/ Roof Deck,100,42.34087253,-71.07061068,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,50.0,9,South End
2898226,Modern North End Apartment,175,42.36038985,-71.05957897,4,1,1,2,4,4.0,4.5,5.0,4.5,4.5,43.75,15,Downtown
2026114,Room on Separate Floor nr Harvard,50,42.38809216,-71.1183755,2,1,1,1,4,4.5,4.5,4.5,4.5,4.5,25.0,8,Cambridge
2364947,Back Bay Studio Jan. thru May '15,100,42.34784647,-71.09018491,2,1,0,1,5,5.0,4.5,5.0,5.0,4.9,50.0,8,Fenway
3616081,Urban Oasis ,105,42.31961969,-71.10482911,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,52.5,14,Jamaica Plain
3544471,Very Spacious 2/2 Apt for 7 Guests,220,42.36634989,-71.11348399,7,1,2,2,0,,,,,4.694469026548672,31.428571428571427,16,Cambridge
4065578,Comfortable and Casual Copely Home,200,42.34514083,-71.08102884,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,66.66666666666667,9,Back Bay
343117,Mediterranean Hospitality ,95,42.3963355,-70.98526889,2,1,1,1,4,3.5,5.0,4.5,4.0,4.3,47.5,8,Revere
2723051,Room in Luxury Apt near Central Sqr,80,42.37238713,-71.09796453,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,40.0,12,Cambridge
820073,"Modern Loft, 1700 SqFt. Location!",449,42.35628105,-71.0614093,4,2,1,2,5,5.0,5.0,5.0,5.0,5.0,112.25,14,Downtown
2560094,Trendy loft in the heart of Boston,200,42.34528582,-71.10381962,1,1,0,1,5,4.5,5.0,5.0,4.5,4.8,200.0,14,Fenway
749718,"Super clean, cozy, family condo",400,42.36335051,-71.11372794,6,2,3,3,5,5.0,5.0,4.5,4.5,4.8,66.66666666666667,14,Cambridge
3276286,Room in luxury apartment in Boston,190,42.31147167,-71.10529986,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,95.0,11,Jamaica Plain
910049,"[1415]Studio At 17 Russell St, MA",149,42.39316124,-71.12265701,2,1,0,1,0,,,,,4.694469026548672,74.5,4,Somerville
3129067,Sunny 1 bedroom In Davis Square,110,42.40067547,-71.12729451,4,1,1,1,0,,,,,4.694469026548672,27.5,12,Somerville
1704090,Ground level Studio Apartment,115,42.31643684,-71.10342312,2,1,0,1,4,5.0,5.0,4.5,4.5,4.7,57.5,12,Jamaica Plain
3800042,Centrally Located Crash Pad!,80,42.38234349,-71.1025991,1,1,1,1,0,,,,,4.694469026548672,80.0,10,Somerville
3405611,Private Room near HARVARD and MIT,115,42.37242491,-71.08409957,1,1,1,1,0,,,,,4.694469026548672,115.0,8,Cambridge
4328666,(9) Guest House near MIT & Harvardy,79,42.37207065,-71.10023694,2,2,1,1,5,4.0,5.0,5.0,4.5,4.7,39.5,9,Cambridge
3585914,Amazing Central Square Location,65,42.36329096,-71.10218282,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,32.5,15,Cambridge
1627965,Another Pleasant Stay @ Pleasant Pl,99,42.36374077,-71.1063897,2,2,1,1,4,4.5,5.0,4.5,4.5,4.6,49.5,8,Cambridge
2278859,Cozy River Side near Harvard Square,90,42.37494889,-71.12943447,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,45.0,9,Cambridge
422469,Private Bed & Bath btw. Harvard/MIT,150,42.37022172,-71.11073953,2,1,1,1,4,4.0,5.0,5.0,4.5,4.6,75.0,12,Cambridge
3949065,Private Bed & Bath by MIT/Harvard,99,42.36671685,-71.09756322,1,1,1,1,0,,,,,4.694469026548672,99.0,6,Cambridge
1140201,Nice room near Harvard/MIT/BU,80,42.36079155,-71.10696939,2,1,1,1,5,5.0,4.5,4.5,4.5,4.7,40.0,13,Cambridge
1953792,"Quiet, Private Room in Cambridge",95,42.36904509,-71.08435675,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,47.5,11,Cambridge
53823,Harvard/MIT single-great location,95,42.36931315,-71.10501368,1,0,1,1,3,3.5,4.0,4.5,3.0,3.7,95.0,9,Cambridge
727594,Chic Harvard Square Flat 1BR,120,42.37612636,-71.11160263,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,40.0,7,Cambridge
2025926,Private Bedroom nr Harvard & Davis,70,42.38749887,-71.11907713,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,35.0,8,Cambridge
1088876, 17-1 Great home in Harvard Sq!,200,42.37117506,-71.11537968,4,1,1,1,5,5.0,5.0,5.0,4.5,4.9,50.0,14,Cambridge
4227366,Delightful retreat by MIT/Harvard,250,42.36857757,-71.11279564,6,1,2,2,5,4.5,5.0,5.0,4.0,4.7,41.66666666666666,15,Cambridge
3771698,Comfy futon in homey apartment,53,42.39260599,-71.12198065,1,1,1,1,0,,,,,4.694469026548672,53.0,10,Cambridge
405144,Apartment in Harvard's Backyard,175,42.3712488,-71.11105492,4,1,1,1,4,5.0,5.0,5.0,4.5,4.8,43.75,15,Cambridge
170461,Nice Small Guest Room near Alewife,59,42.3953604,-71.13576123,3,0,1,1,4,4.0,4.5,4.5,4.5,4.4,19.666666666666668,14,Cambridge
3334412,Queen Room in Amazing Home!,115,42.3755637,-71.10054729,2,1,1,1,0,,,,,4.694469026548672,57.5,13,Somerville
1776073,"4bedms, 4baths close to Harvard Law",300,42.39410635,-71.13396893,7,3,4,5,4,4.5,4.5,4.0,5.0,4.5,42.85714285714285,12,Cambridge
4404144,Beautiful 3 bed apt close toHarvard,300,42.371296,-71.10533178,4,2,3,3,0,,,,,4.694469026548672,75.0,17,Cambridge
4099081,Pvt Room in Best Location in Boston,129,42.35134814,-71.0898342,1,1,1,1,0,,,,,4.694469026548672,129.0,9,Fenway
3718613,"HIGH END ELEVATOR buldg, city views",235,42.35257208,-71.05695573,3,1,1,2,5,5.0,5.0,5.0,5.0,5.0,78.33333333333333,16,Downtown
586994,Beacon Hill newly updated Studio,160,42.35892584,-71.06310909,2,1,1,1,4,5.0,4.5,5.0,4.0,4.5,80.0,12,Beacon Hill
798957,2Bed2BathDplx 43BUS toBestBostSites,325,42.34121342,-71.07571054,4,2,2,2,5,5.0,5.0,5.0,5.0,5.0,81.25,14,South End
3760111,Cozy apartment in the North End,70,42.36388145,-71.0523178,2,1,1,2,4,4.0,4.5,5.0,4.5,4.5,35.0,9,North End
1471308,Cozy Private Room Near Transit,75,42.33393473,-71.10313501,2,1,1,1,4,4.5,4.5,4.5,4.0,4.4,37.5,16,Mission Hill
1071235,Great JP Studio-winter special $110,135,42.31747806,-71.10819474,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,67.5,10,Jamaica Plain
3578005,Sunny large 2BR steps to Harvard sq,275,42.37642813,-71.10524811,4,1,2,2,0,,,,,4.694469026548672,68.75,15,Somerville
1811657,Near Harvard! 3 mins to T!-Shared!,30,42.3943748,-71.13736409,2,1,1,1,4,4.5,5.0,5.0,5.0,4.8,15.0,13,Cambridge
3435233,Penthouse Apartment in Porter/Davis,125,42.3914896,-71.12723313,1,1,1,1,4,4.5,4.5,5.0,4.5,4.6,125.0,13,Cambridge
677145,Charming Cambridge apt in house ,195,42.392847,-71.12677642,4,1,1,1,5,5.0,5.0,5.0,5.0,5.0,48.75,12,Cambridge
3479460,Cozy 1BD Apartment,150,42.37818691,-71.10790442,4,1,1,1,0,,,,,4.694469026548672,37.5,9,Cambridge
2299011,Cambridge Arabesque Hideaway by MIT,85,42.36417193,-71.1136984,2,1,1,1,4,4.5,5.0,5.0,4.5,4.7,42.5,8,Cambridge
3463250,Sunny 2 Bedroom in Central Square,250,42.36762976,-71.10358576,4,1,2,2,5,5.0,5.0,5.0,4.5,4.9,62.5,10,Cambridge
4020453,Large + Bright Apt Harvard + MIT ,142,42.36895231,-71.10605075,2,1,0,1,5,4.5,5.0,5.0,4.5,4.8,71.0,12,Cambridge
170371,Sunny and quiet room near Alewife,80,42.39535069,-71.13585678,4,1,1,1,4,4.5,4.5,4.5,4.5,4.5,20.0,14,Cambridge
2729197,Charming apt close to everything!,195,42.37313004,-71.1095279,4,1,1,2,5,5.0,5.0,5.0,5.0,5.0,48.75,13,Cambridge
4435650,Cambridge / Central Square,69,42.36193651,-71.10268615,2,1,1,1,4,4.5,4.5,4.5,4.5,4.5,34.5,7,Cambridge
1406416,City living at its finest!,125,42.37143091,-71.0788102,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,62.5,16,Cambridge
3277618,Parkside Studio in Cambridgeport,125,42.35745436,-71.1100021,2,1,0,1,0,,,,,4.694469026548672,62.5,7,Cambridge
3832928, New 3BR by MIT/Harvard w parking,175,42.3676736,-71.09807399,9,1,3,6,5,5.0,5.0,4.5,4.5,4.8,19.444444444444443,17,Cambridge
1916744,"Near T, 1 mile N of Harvard Yard",88,42.3885393,-71.12688244,2,2,1,1,4,4.0,5.0,4.5,4.5,4.5,44.0,11,Cambridge
2926032,Harvard Sq Exclusive,60,42.38310274,-71.14250618,1,2,1,1,0,,,,,4.694469026548672,60.0,10,Cambridge
2030680,Cozy Room in a Charming Townhouse,135,42.37851745,-71.15249447,2,1,1,1,5,5.0,5.0,4.5,4.0,4.7,67.5,9,Cambridge
3264389,Walk to Harvard- 1cute bedroom loft,175,42.37644215,-71.10455147,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,87.5,13,Somerville
3235383,Beacon Hill apt with roof deck,200,42.35992774,-71.06381174,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,100.0,13,Beacon Hill
39116,Private Room/Perfect Location!,125,42.34134257,-71.09862414,2,1,1,1,4,4.5,5.0,5.0,4.5,4.7,62.5,8,Fenway
1840255,Alternative Penthouse in Boston,475,42.34566832,-71.10465152,4,2,2,2,5,5.0,5.0,5.0,4.5,4.9,118.75,11,Fenway
40673,Lovely and Spacious with Parking,105,42.35789911,-71.19031693,2,2,1,1,5,5.0,5.0,4.5,4.5,4.8,52.5,9,Newton
783144,Minutes to Harvard and MIT!,150,42.36260892,-71.1020714,3,0,2,1,5,4.5,5.0,5.0,4.5,4.8,50.0,8,Cambridge
891953,"Beautiful tri level, 900sq ft 1 bed",250,42.36135706,-71.05567311,3,1,1,1,4,5.0,4.5,5.0,4.0,4.6,83.33333333333333,10,Downtown
3890373,BEACON HILL FABULOUS ONE BEDROOM,225,42.35953037,-71.06528788,4,1,1,2,5,5.0,5.0,5.0,4.5,4.9,56.25,9,Beacon Hill
1476154,Private room/bath ctrl. Cambridge,120,42.36489879,-71.11290172,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,60.0,12,Cambridge
210097,Treetop Haven in the City,90,42.3186354,-71.10640628,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,45.0,14,Jamaica Plain
1178162,Private Room Great Location Boston,70,42.37779634,-71.03466633,2,1,1,1,4,4.0,4.5,4.0,4.0,4.2,35.0,11,East Boston
1695275,Fenway park in view! Boston Studio,99,42.34772634,-71.09394752,4,1,1,1,4,3.5,4.5,4.5,4.0,4.1,24.75,12,Fenway
3957602,The Hedges: Sunny urban garden home,94,42.31167891,-71.10613378,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,47.0,14,Jamaica Plain
2164671,Immaculate 2BD on red line,89,42.29363299,-71.05813337,4,1,2,2,4,5.0,5.0,3.5,4.5,4.5,22.25,13,Dorchester
4559190,Quintessential Back Bay brownstone ,150,42.34378867,-71.08097089,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,75.0,11,Back Bay
1892669,Colorful Cambridge Apartment,150,42.38262236,-71.13905011,4,1,2,2,0,,,,,4.694469026548672,37.5,11,Cambridge
4189825,Very clean/private/bath near train,200,42.38818015,-71.14612236,2,1,1,1,0,,,,,4.694469026548672,100.0,19,Cambridge
3312243,Harvard neighbourhood-Room A,95,42.37299038,-71.11484842,2,1,1,1,4,4.0,4.0,4.5,4.0,4.1,47.5,8,Cambridge
3272740,Spacious Room in French Apartment,85,42.36429412,-71.1065102,2,1,1,1,0,,,,,4.694469026548672,42.5,5,Cambridge
4411200,2 lovely rooms,85,42.39561108,-71.13155755,2,1,1,2,0,,,,,4.694469026548672,42.5,7,Cambridge
1200294,Small Room Downstairs,33,42.3655427,-71.10023918,2,1,1,1,4,4.0,4.0,4.5,4.5,4.2,16.5,3,Cambridge
3905796,Perfect Cambridge Location w/ AC,100,42.37214217,-71.08730878,2,1,1,1,4,4.5,4.5,4.0,4.5,4.4,50.0,17,Cambridge
445407,Convenient Cambridge Apartment,350,42.37362586,-71.08908688,6,1,3,5,5,5.0,5.0,4.5,4.5,4.8,58.333333333333336,12,Cambridge
2706530,Sunny Beautiful Apt Near Harvard,80,42.38414069,-71.12093746,4,1,1,1,5,5.0,5.0,5.0,5.0,5.0,20.0,11,Cambridge
3646857,Lovely Apartment - Harvard Univ.,175,42.38221571,-71.11774093,2,1,1,1,4,5.0,5.0,4.5,4.5,4.7,87.5,10,Cambridge
2783476,Spacious & Luxurious Cambridge Apt,210,42.3727823,-71.09678506,3,1,1,1,0,,,,,4.694469026548672,70.0,14,Cambridge
3329431,Cozy Apartment near Kendall Square,135,42.37041759,-71.09236031,3,1,1,1,4,4.5,4.5,4.5,4.5,4.5,45.0,10,Cambridge
2259848,Cozy bedroom in colorful apartment,90,42.38265548,-71.13768797,1,1,1,1,4,5.0,4.5,4.5,4.5,4.6,90.0,5,Cambridge
570049,Lovely big room in beautiful house!,115,42.38696558,-71.125484,2,1,1,1,5,4.5,5.0,4.5,4.5,4.7,57.5,15,Cambridge
13834,Harvard/MIT double-best location,110,42.36928825,-71.10415288,2,0,1,1,3,3.5,4.0,4.5,3.5,3.8,55.0,9,Cambridge
244466,Cambridge Beautiful Harvard Square ,275,42.38000465,-71.12231283,4,2,2,2,5,4.5,4.5,5.0,4.5,4.7,68.75,11,Cambridge
3987926,Rustic Room/Free Transit/By Subway,75,42.29558695,-71.11941564,2,1,1,1,5,4.5,5.0,4.0,5.0,4.7,37.5,14,Jamaica Plain
108898,Elegant Treehouse nr Harvard Square,175,42.38377262,-71.13543284,4,1,1,2,4,5.0,5.0,5.0,4.5,4.8,43.75,10,Cambridge
4540166,A loft in the center of Everything,219,42.35395216,-71.05282803,4,2,2,3,0,,,,,4.694469026548672,54.75,12,Downtown
769753,2 BED/BATH BEACON HILL PENTHOUSE!,295,42.35637966,-71.07139261,4,2,2,2,5,4.5,5.0,5.0,4.5,4.8,73.75,10,Beacon Hill
4216344,Activist Home in Great Neighborhood,58,42.32246444,-71.10857269,2,1,1,1,5,5.0,5.0,4.0,4.5,4.7,29.0,7,Jamaica Plain
4060581,Lovely & Charming Bedroom,50,42.42841965,-71.06685594,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,25.0,10,Malden
3520353,Luxury Beacon Hill Apartment 1-BR,238,42.35779932,-71.06303531,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,119.0,13,Beacon Hill
4503881,Good Stay Next to Harvard: ROOM 3,60,42.36766584,-71.11317381,1,0,1,1,0,,,,,4.694469026548672,60.0,5,Cambridge
1676719,Private Room in Cambridge,115,42.3827716,-71.15643808,2,2,1,1,5,5.0,5.0,5.0,4.5,4.9,57.5,14,Cambridge
2983893,Sunlit bedroom near Harvard Sq,99,42.37136082,-71.10746568,1,1,1,1,5,4.5,5.0,5.0,4.5,4.8,99.0,12,Cambridge
1089091,17-3a Lovely room in Harvard Sq! ,115,42.3712151,-71.11289327,2,1,1,1,4,4.0,4.5,5.0,4.0,4.4,57.5,9,Cambridge
1275363,"Terrific, Clean MIT/Harvard Studio",139,42.36677443,-71.09477878,3,2,1,2,4,3.5,4.5,4.5,4.0,4.1,46.333333333333336,6,Cambridge
1842506,1 Bedroom - Harvard University    ,109,42.37907653,-71.12315413,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,54.5,8,Cambridge
4164401,Modern Sunny Elegant Room  ,115,42.35837384,-71.10704707,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,57.5,13,Cambridge
3924018,"Well Located, Harvard/ MIT Room",59,42.37404935,-71.09125407,2,1,1,1,0,,,,,4.694469026548672,29.5,11,Cambridge
497152,Designer Flat on Conservation Land,200,42.3944495,-71.15489866,4,1,2,2,5,5.0,5.0,4.5,5.0,4.9,50.0,11,Cambridge
3325694,Single Room,50,42.36955453,-71.11441934,2,1,1,1,3,3.5,4.5,5.0,4.0,4.0,25.0,5,Cambridge
1130655,Bedroom in a Cambridge Condominium,150,42.38606111,-71.11541074,1,1,1,1,4,4.0,5.0,5.0,4.0,4.5,150.0,4,Somerville
1488074,Private Bedroom & Bath near Harvard,120,42.37517077,-71.1341631,2,1,1,1,4,4.0,5.0,4.5,4.0,4.3,60.0,7,Cambridge
3200035,Sunny room near Harvard,100,42.37372053,-71.10598887,1,1,1,1,0,,,,,4.694469026548672,100.0,11,Cambridge
1193755,Private room in Davis Sq. Cambridge,75,42.39369802,-71.13137462,1,1,1,1,5,4.0,4.5,4.0,4.5,4.4,75.0,4,Cambridge
3809641,Cozy 1 bedroom apt next to Harvard,100,42.37951481,-71.11975822,3,1,1,1,0,,,,,4.694469026548672,33.333333333333336,10,Cambridge
1867492,"Central, charming room, 7 mins to T",90,42.36250811,-71.09523785,2,1,1,1,0,,,,,4.694469026548672,45.0,7,Cambridge
4169494,Country Charm minutes from the Hub,70,42.35313067,-71.20498578,1,1,1,1,4,4.5,5.0,4.5,5.0,4.7,70.0,9,Newton
214966,A Spectacular View of Boston Harbor,120,42.36804344,-70.97192234,2,0,1,1,5,5.0,5.0,5.0,5.0,5.0,60.0,16,Boston
197972,Super Studio--Winter Special $115!,140,42.31732135,-71.10833825,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,46.66666666666666,11,Jamaica Plain
4279719,Trendy Studio Apt at Harvard!,115,42.38043384,-71.11940739,2,1,0,1,0,,,,,4.694469026548672,57.5,10,Cambridge
220676,Private room off the Freedom Trail.,69,42.36539015,-71.05438197,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,23.0,11,North End
77691,Beautiful Victorian House /room B,60,42.29770901,-71.05979096,2,1,1,1,4,4.0,4.5,4.0,4.5,4.3,30.0,10,Dorchester
1591827,PrivRoom+Bath In Roslindale/Boston,55,42.28556003,-71.1239987,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,27.5,14,Roslindale
4242806,Beautiful apartment in Harvard,140,42.38043731,-71.12210265,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,70.0,11,Cambridge
3139289,Private room & bathroom -South End ,179,42.34579068,-71.07254079,6,2,1,2,5,5.0,5.0,5.0,5.0,5.0,29.83333333333333,19,South End
4449055,Modern Living MIT,300,42.36589192,-71.08199332,5,2,2,2,0,,,,,4.694469026548672,60.0,17,Cambridge
4136131,Private Lux Room near Harvard,99,42.38098875,-71.11782811,1,1,1,1,4,4.0,4.5,5.0,4.5,4.5,99.0,7,Cambridge
13551,Harvard/MIT study double-converted,115,42.36777785,-71.10352418,2,0,1,1,3,3.0,4.0,4.5,3.0,3.6,57.5,10,Cambridge
3570415,Room with a view in Harvard Sq,75,42.3719443,-71.11551383,1,1,1,1,0,,,,,4.694469026548672,75.0,7,Cambridge
3543780,Beautiful apt. near Harvard Square,180,42.37781944,-71.10751225,2,1,1,1,4,3.5,4.5,4.0,4.0,4.0,90.0,9,Cambridge
4112094,Cambridge Studio Apartment ,150,42.37869107,-71.14481835,3,1,0,2,5,4.0,4.5,4.0,4.0,4.3,50.0,12,Cambridge
1189126,Private room on quiet lane,80,42.36312759,-71.10524181,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,40.0,6,Cambridge
4216005,Bright and spacious Harvard Sq room,95,42.37001875,-71.10846472,2,1,1,1,5,4.0,5.0,4.5,4.0,4.5,47.5,13,Cambridge
2030243,"Bright, Spacious Rooftop Apartment",125,42.38371257,-71.11787446,4,1,1,2,4,5.0,5.0,5.0,4.5,4.8,31.25,6,Cambridge
1597825,Modern Lux HARVARD TUFTS 2B/2B Apt,169,42.39743533,-71.13062937,4,2,2,3,4,4.5,4.5,4.0,4.0,4.2,42.25,16,Cambridge
3394142,Modern Apartment - Cambridge/Boston,110,42.36239744,-71.09727603,2,1,1,1,5,3.5,4.5,4.5,4.5,4.4,55.0,12,Cambridge
1840256,Lux 1BR Cambridge Apt by MIT,233,42.36182704,-71.08460302,3,1,1,2,5,5.0,4.5,5.0,4.5,4.8,77.66666666666667,17,Cambridge
2310962,Cambridge/Longwood Indoor Camping,75,42.36417176,-71.11448423,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,37.5,8,Cambridge
3519954,Queen Bed (Victoria) at Waterbridge,65,42.37441523,-71.15245625,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,32.5,13,Watertown
2186518,Lux 2BR in the Heart of Cambridge,285,42.36674474,-71.08112743,5,2,2,3,5,5.0,5.0,5.0,5.0,5.0,57.0,16,Cambridge
4480946,Cozy in-law near Harvard and MIT,150,42.37042433,-71.10258379,3,1,1,1,0,,,,,4.694469026548672,50.0,15,Cambridge
29185,Harvard/MIT superclose apartment,185,42.36872137,-71.10552548,4,1,1,4,3,3.0,4.0,4.5,3.5,3.7,46.25,12,Cambridge
1454258,Inviting Queen Anne Victorian B + B,80,42.30843874,-71.04639582,2,2,1,1,5,5.0,5.0,5.0,5.0,5.0,40.0,5,Dorchester
1252489,Beacon Hill One Bed w/balcony A/C,185,42.3617398,-71.06558309,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,92.5,9,West End
213086,Nice apart close to downtown Boston,70,42.31721564,-71.05524407,1,1,1,1,5,4.0,5.0,4.5,4.5,4.6,70.0,10,Dorchester
3368667,Nautical North End: City/H20 Views!,219,42.36267004,-71.05098588,4,1,1,1,5,4.5,4.5,5.0,4.5,4.7,54.75,15,North End
1038465,HANCOCK TOWER/COPLEY ROOM,110,42.34643651,-71.07480756,1,1,1,1,4,4.0,4.5,5.0,4.5,4.5,110.0,4,South End
4181530,Sunny 2 bedroom close to everything,90,42.30725436,-71.11424734,4,1,2,2,0,,,,,4.694469026548672,22.5,16,Jamaica Plain
3325737,Christmas in Boston! Entire House ,279,42.32662776,-71.20785991,7,4,5,8,0,,,,,4.694469026548672,39.85714285714285,15,Newton
318050,So End Rm by Prudential & Back Bay,97,42.33979629,-71.0785343,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,48.5,18,South End
3032367,Little Italy private room,120,42.36632685,-71.05434377,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,60.0,15,North End
4555637,Brownstone Loft bedroom ,65,42.32960717,-71.09340591,1,1,1,1,0,,,,,4.694469026548672,65.0,15,Roxbury
2225400,"Luxurious residence, great location",695,42.33408174,-71.17750899,10,6,5,5,5,5.0,5.0,5.0,5.0,5.0,69.5,16,Newton
3082756,Prime Location in North End ,151,42.36258261,-71.05499492,2,1,1,1,4,4.0,5.0,5.0,4.0,4.5,75.5,11,North End
4105704,Sunny Private Studio Aptmt,120,42.3023644,-71.11490982,2,1,1,1,5,5.0,5.0,4.0,5.0,4.8,60.0,13,Jamaica Plain
261512,Quiet Room in Fun  Neighborhorhood,50,42.30760112,-71.11596375,1,1,1,1,4,4.5,5.0,5.0,5.0,4.7,50.0,8,Jamaica Plain
4359160,north slope studio in boston proper,99,42.36107942,-71.06562534,3,1,0,2,5,4.5,4.5,5.0,5.0,4.8,33.0,0,Beacon Hill
26160,Sunny and Spacious in JP,84,42.31949996,-71.11231773,3,1,1,2,5,5.0,5.0,4.5,5.0,4.9,28.0,9,Jamaica Plain
2795342,BOSTON - Chinatown / South Station,103,42.35073877,-71.05955569,2,1,1,1,4,5.0,5.0,4.5,4.5,4.7,51.5,13,Chinatown
2538536,Beautiful bright corner unit!,148,42.32487447,-71.10556705,3,1,1,1,4,4.5,5.0,5.0,5.0,4.8,49.333333333333336,11,Jamaica Plain
4041574,Spacious & Sunny Bedroom,46,42.42952137,-71.06620775,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,23.0,10,Malden
22354,COPLEY SQ...19TH C.TWNHSE SUNNY RM,110,42.34495654,-71.07485746,1,0,1,1,4,4.0,4.5,5.0,4.5,4.5,110.0,4,South End
4482840,One Cozy Little Bedroom ,70,42.36298874,-71.10623703,2,1,1,1,0,,,,,4.694469026548672,35.0,10,Cambridge
